id,source_dataset,prompt,context,original_response,original_label,generation_index,generated_response,normalized_response
halueval-3026,halueval,What was formed by the largest entertainment company in South Korea?,"The discography of the South Korean girl group Red Velvet consists of one studio album, five extended plays, and twelve singles. Red Velvet was formed by the Korean entertainment company S.M. Entertainment in 2014, and consists of five members. It is currently one of the largest entertainment companies in South Korea.",Red Velvet,0,1,"It was formed by S.M. Entertainment, which is one of the largest entertainment companies in South Korea.",it was formed by s m entertainment which is one of the largest entertainment companies in south korea
halueval-3026,halueval,What was formed by the largest entertainment company in South Korea?,"The discography of the South Korean girl group Red Velvet consists of one studio album, five extended plays, and twelve singles. Red Velvet was formed by the Korean entertainment company S.M. Entertainment in 2014, and consists of five members. It is currently one of the largest entertainment companies in South Korea.",Red Velvet,0,2,Red Velvet was formed by the largest entertainment company in South Korea.,red velvet was formed by the largest entertainment company in south korea
halueval-3026,halueval,What was formed by the largest entertainment company in South Korea?,"The discography of the South Korean girl group Red Velvet consists of one studio album, five extended plays, and twelve singles. Red Velvet was formed by the Korean entertainment company S.M. Entertainment in 2014, and consists of five members. It is currently one of the largest entertainment companies in South Korea.",Red Velvet,0,3,"Red Velvet was formed by S.M. Entertainment, which is the largest entertainment company in South Korea.",red velvet was formed by s m entertainment which is the largest entertainment company in south korea
halueval-3026,halueval,What was formed by the largest entertainment company in South Korea?,"The discography of the South Korean girl group Red Velvet consists of one studio album, five extended plays, and twelve singles. Red Velvet was formed by the Korean entertainment company S.M. Entertainment in 2014, and consists of five members. It is currently one of the largest entertainment companies in South Korea.",Red Velvet,0,4,"The discography of the South Korean girl group Red Velvet was formed by the largest entertainment company in South Korea, S.M. Entertainment.",the discography of the south korean girl group red velvet was formed by the largest entertainment company in south korea s m entertainment
halueval-7788,halueval,40 Pounds of Trouble is a retelling of the story by the newspaperman of what nationality?,"It is a retelling of Damon Runyon's story ""Little Miss Marker"".Alfred Damon Runyon (October 4, 1880 – December 10, 1946) was an American newspaperman and short story writer.",American,0,0,United States.,united states
halueval-7788,halueval,40 Pounds of Trouble is a retelling of the story by the newspaperman of what nationality?,"It is a retelling of Damon Runyon's story ""Little Miss Marker"".Alfred Damon Runyon (October 4, 1880 – December 10, 1946) was an American newspaperman and short story writer.",American,0,1,United States.,united states
halueval-7788,halueval,40 Pounds of Trouble is a retelling of the story by the newspaperman of what nationality?,"It is a retelling of Damon Runyon's story ""Little Miss Marker"".Alfred Damon Runyon (October 4, 1880 – December 10, 1946) was an American newspaperman and short story writer.",American,0,2,France.,france
halueval-7788,halueval,40 Pounds of Trouble is a retelling of the story by the newspaperman of what nationality?,"It is a retelling of Damon Runyon's story ""Little Miss Marker"".Alfred Damon Runyon (October 4, 1880 – December 10, 1946) was an American newspaperman and short story writer.",American,0,3,United States.,united states
halueval-7788,halueval,40 Pounds of Trouble is a retelling of the story by the newspaperman of what nationality?,"It is a retelling of Damon Runyon's story ""Little Miss Marker"".Alfred Damon Runyon (October 4, 1880 – December 10, 1946) was an American newspaperman and short story writer.",American,0,4,British.,british
halueval-814,halueval,What is the name of the business that George Dayton founded and later Bruce Dayton expanded?,"Dayton was the last surviving of member of the five Dayton brothers – all grandsons of George Dayton, the founder of The Dayton Company – who expanded their grandfather's Dayton's department store in downtown Minneapolis from a single location into the national Target Corporation, one of the largest retail store chains in the United States. Dayton served as the chief executive officer (CEO) of the Dayton Hudson Corporation, the company now known as the Target Corporation, before becoming the chairman of Dayton Hudson from 1970 to 1977.George Draper Dayton (March 6, 1857 – February 18, 1938) was an American businessman and philanthropist, most famous for being the founder of Dayton's department store, which later became Target Corporation.",Dayton's department store.,1,0,The business is Dayton's department store.,the business is daytons department store
halueval-814,halueval,What is the name of the business that George Dayton founded and later Bruce Dayton expanded?,"Dayton was the last surviving of member of the five Dayton brothers – all grandsons of George Dayton, the founder of The Dayton Company – who expanded their grandfather's Dayton's department store in downtown Minneapolis from a single location into the national Target Corporation, one of the largest retail store chains in the United States. Dayton served as the chief executive officer (CEO) of the Dayton Hudson Corporation, the company now known as the Target Corporation, before becoming the chairman of Dayton Hudson from 1970 to 1977.George Draper Dayton (March 6, 1857 – February 18, 1938) was an American businessman and philanthropist, most famous for being the founder of Dayton's department store, which later became Target Corporation.",Dayton's department store.,1,1,"The business founded by George Dayton and later expanded by Bruce Dayton is Dayton's Department Store, which later became the Target Corporation.",the business founded by george dayton and later expanded by bruce dayton is daytons department store which later became the target corporation
halueval-814,halueval,What is the name of the business that George Dayton founded and later Bruce Dayton expanded?,"Dayton was the last surviving of member of the five Dayton brothers – all grandsons of George Dayton, the founder of The Dayton Company – who expanded their grandfather's Dayton's department store in downtown Minneapolis from a single location into the national Target Corporation, one of the largest retail store chains in the United States. Dayton served as the chief executive officer (CEO) of the Dayton Hudson Corporation, the company now known as the Target Corporation, before becoming the chairman of Dayton Hudson from 1970 to 1977.George Draper Dayton (March 6, 1857 – February 18, 1938) was an American businessman and philanthropist, most famous for being the founder of Dayton's department store, which later became Target Corporation.",Dayton's department store.,1,2,The business that George Dayton founded and later Bruce Dayton expanded is Dayton's department store.,the business that george dayton founded and later bruce dayton expanded is daytons department store
halueval-814,halueval,What is the name of the business that George Dayton founded and later Bruce Dayton expanded?,"Dayton was the last surviving of member of the five Dayton brothers – all grandsons of George Dayton, the founder of The Dayton Company – who expanded their grandfather's Dayton's department store in downtown Minneapolis from a single location into the national Target Corporation, one of the largest retail store chains in the United States. Dayton served as the chief executive officer (CEO) of the Dayton Hudson Corporation, the company now known as the Target Corporation, before becoming the chairman of Dayton Hudson from 1970 to 1977.George Draper Dayton (March 6, 1857 – February 18, 1938) was an American businessman and philanthropist, most famous for being the founder of Dayton's department store, which later became Target Corporation.",Dayton's department store.,1,3,Target Corporation.,target corporation
halueval-814,halueval,What is the name of the business that George Dayton founded and later Bruce Dayton expanded?,"Dayton was the last surviving of member of the five Dayton brothers – all grandsons of George Dayton, the founder of The Dayton Company – who expanded their grandfather's Dayton's department store in downtown Minneapolis from a single location into the national Target Corporation, one of the largest retail store chains in the United States. Dayton served as the chief executive officer (CEO) of the Dayton Hudson Corporation, the company now known as the Target Corporation, before becoming the chairman of Dayton Hudson from 1970 to 1977.George Draper Dayton (March 6, 1857 – February 18, 1938) was an American businessman and philanthropist, most famous for being the founder of Dayton's department store, which later became Target Corporation.",Dayton's department store.,1,4,"The business founded by George Dayton is Dayton's department store, which later became Target Corporation.",the business founded by george dayton is daytons department store which later became target corporation
